,nest,year,species,field.hab,nest.veg,lat,long,visit,initiation,robel.found,robel.found.date,robel.fate,robel.fate.date,FirstFound,LastPresent,LastChecked,Fate,Freq
2314,L477,2017,BWTE,grass,grass,48.68166,-102.66722,t,188,8,190,5.5,195,190,190,195,1,1
2315,L479,2017,GADW,grass,grass,48.04989,-101.63374,t,180,19.8,191,23.5,198,191,191,198,1,1
2316,L48,2017,MALL,grass,grass,48.74468,-102.67378,t,127,8.8,140,7,146,140,140,146,1,1
2317,L480,2017,GADW,grass,grass,48.04704,-101.62379,t,174,13.8,191,11.5,209,191,206,206,0,1
2318,L484,2017,MALL,grass,forb,48.74708,-102.67724,t,166,27,196,29.8,202,196,199,199,0,1
2319,L5,2017,MALL,hay,grass,48.60892,-102.38786,t,123,15.3,124,12.5,131,124,124,131,1,1
2320,L50,2017,MALL,grass,grass,48.74394,-102.67272,t,137,10,140,9.5,146,140,140,146,1,1
2321,L51,2017,BWTE,grass,grass,48.74392,-102.67302,t,132,10.3,140,13,160,140,151,160,1,1
2322,L52,2017,NSHO,grass,grass,48.74492,-102.67296,t,132,9.3,140,14.5,171,140,165,165,0,1
2323,L53,2017,BWTE,grass,grass,48.74332,-102.67119,t,131,9,140,11.5,171,140,164,164,0,1
2324,L54,2017,NOPI,grass,grass,48.74309,-102.67046,t,134,7,140,12.5,160,140,151,160,1,1
2325,L55,2017,MALL,grass,grass,48.74429,-102.67032,t,133,10.8,140,11.5,160,140,151,160,1,1
2326,L56,2017,BWTE,grass,grass,48.74692,-102.66949,t,126,9.5,140,5.3,146,140,140,146,1,1
2327,L57,2017,MALL,grass,grass,48.74269,-102.66904,t,124,9,140,9.5,160,140,157,157,0,1
2328,L6,2017,MALL,other,grass,48.63331,-102.41565,t,120,16.7,129,20,135,129,130,135,1,1
2329,L61,2017,BWTE,grass,grass,48.73225,-102.68139,t,128,9.8,142,8.5,173,142,164,164,0,1
2330,L62,2017,BWTE,other,low.shrub,48.72919,-102.68382,t,141,16.3,142,15,179,142,174,174,0,1
2331,L63,2017,AGWT,other,tall.shrub,48.7311,-102.68509,t,131,24.8,142,30.3,173,142,164,164,0,1
2332,L65,2017,AMWI,other,low.shrub,48.7303,-102.68649,t,131,17,142,20.8,173,142,164,164,0,1
2333,L66,2017,NOPI,hay,forb,48.52512,-102.52205,t,135,10.8,143,18,157,143,150,157,1,1
2334,L67,2017,BWTE,grass,grass,48.52656,-102.52346,t,128,16.5,143,30.8,166,143,157,166,1,1
2335,L68,2017,BWTE,hay,forb,48.52825,-102.52455,t,138,13.5,143,16,157,143,150,157,1,1
2336,L7,2017,NOPI,other,low.shrub,48.62636,-102.41093,t,121,5,129,7.5,135,129,129,135,1,1
2337,L70,2017,BWTE,hay,forb,48.5294,-102.5209,t,136,8.8,143,14,173,143,168,168,0,1
2338,L71,2017,MALL,hay,grass,48.60797,-102.39633,t,135,11,143,5,166,143,161,166,1,1
2339,L72,2017,MALL,hay,grass,48.60863,-102.3961,t,130,13,143,14.5,161,143,155,161,1,1
2340,L73,2017,MALL,hay,grass,48.60874,-102.39606,t,136,11.3,143,11.5,155,143,150,155,1,1
2341,L74,2017,GADW,hay,grass,48.60863,-102.39484,t,137,14.3,143,32,179,143,174,174,0,1
2342,L75,2017,MALL,hay,grass,48.60955,-102.38911,t,124,10.8,143,14.5,161,143,156,156,0,1
2343,L76,2017,BWTE,grass,grass,48.61912,-102.366,t,143,11.3,144,11,150,144,144,150,1,1
2344,L77,2017,MALL,grass,grass,48.61902,-102.36599,t,135,17,144,9.3,150,144,144,150,1,1
2345,L79,2017,BWTE,grass,grass,48.61963,-102.36651,t,139,11,144,8.5,166,144,158,166,1,1
2346,L8,2017,MALL,grass,grass,48.7292,-102.80445,t,132,13.5,133,16.5,160,133,153,160,1,1
2347,L81,2017,BWTE,grass,grass,48.62067,-102.36977,t,130,12,144,10.3,166,144,163,163,0,1
2348,L82,2017,NSHO,grass,grass,48.62195,-102.36867,t,141,12.5,144,7,166,144,158,166,1,1
2349,L84,2017,GADW,grass,grass,48.62373,-102.36731,t,120,15.5,144,14,158,144,150,158,1,1
2350,L85,2017,MALL,grass,grass,48.6272,-102.41242,t,139,12.5,145,8,150,145,145,150,1,1
2351,L86,2017,BWTE,grass,grass,48.62726,-102.41389,t,139,12.8,145,13.5,158,145,150,158,1,1
2352,L88,2017,NSHO,grass,grass,48.62748,-102.40845,t,137,14,145,17,176,145,170,170,0,1
2353,L89,2017,MALL,other,low.shrub,48.6279,-102.41348,t,139,17,145,17,158,145,150,158,1,1
2354,L9,2017,NSHO,grass,grass,48.63117,-102.49294,t,127,6.5,130,10.5,155,130,148,155,1,1
2355,L90,2017,BWTE,grass,grass,48.62807,-102.41604,t,134,12,145,10,158,145,150,158,1,1
2356,L91,2017,MALL,other,low.shrub,48.62804,-102.40947,t,122,15.5,145,14.5,158,145,155,155,0,1
2357,L92,2017,BWTE,grass,grass,48.62803,-102.40925,t,136,19.5,145,14.5,150,145,145,150,1,1
2358,L93,2017,MALL,grass,grass,48.62889,-102.41554,t,134,12.3,145,20.5,169,145,168,168,0,1
2359,L94,2017,NSHO,grass,grass,48.6291,-102.41357,t,136,11.5,145,13.3,176,145,170,170,0,1
2360,L95,2017,BWTE,grass,grass,48.62958,-102.41473,t,136,11.5,145,13,176,145,169,169,0,1
2361,L96,2017,NSHO,grass,grass,48.63099,-102.41295,t,140,13.5,146,12.5,169,146,158,169,1,1
2362,L98,2017,BWTE,grass,grass,48.62728,-102.49304,t,146,8.8,148,13,170,148,161,170,1,1
2363,L99,2017,BWTE,grass,grass,48.62793,-102.49302,t,135,13.8,148,9.5,155,148,148,155,1,1
2364,W1,2017,MALL,grass,grass,48.1517,-102.68394,t,112,4.3,123,3.3,139,123,133,139,1,1
2365,W10,2017,MALL,grass,forb,48.34647,-102.70225,t,119,7.8,125,7.8,130,125,125,130,1,1
2366,W100,2017,BWTE,grass,grass,48.49437,-102.39507,t,139,4.8,148,5.5,158,148,152,158,1,1
2367,W101,2017,BWTE,grass,grass,48.49532,-102.3946,t,147,5.8,148,5.5,152,148,148,152,1,1
2368,W102,2017,NSHO,grass,grass,48.49824,-102.39431,t,137,7.3,148,6.5,152,148,148,152,1,1
2369,W103,2017,BWTE,grass,grass,48.50201,-102.39206,t,146,6,148,6.3,169,148,163,169,1,1
2370,W104,2017,BWTE,grass,grass,48.49665,-102.39078,t,138,7,148,8.3,158,148,152,158,1,1
2371,W105,2017,NSHO,grass,grass,48.66534,-102.95616,t,141,7.8,148,7.3,155,148,148,155,1,1
2372,W107,2017,NSHO,grass,grass,48.66705,-102.95748,t,140,7.5,148,10,171,148,165,171,1,1
2373,W108,2017,NOPI,grass,grass,48.73372,-103.17481,t,138,11.3,149,11.3,171,149,165,171,1,1
2374,W109,2017,BWTE,grass,grass,48.72965,-103.17507,t,139,7.3,149,6,155,149,149,155,1,1
2375,W11,2017,MALL,grass,forb,48.41472,-102.65857,t,119,5.8,126,4.5,131,126,126,131,1,1
2376,W110,2017,GADW,grass,low.shrub,48.73197,-103.17283,t,138,10.5,149,9.5,155,149,149,155,1,1
2377,W111,2017,BWTE,grass,low.shrub,48.72959,-103.17217,t,142,10,149,10,175,149,173,173,0,1
2378,W112,2017,NOPI,grass,low.shrub,48.73149,-103.1718,t,142,11.3,149,13.3,155,149,149,155,1,1
2379,W113,2017,BWTE,grass,grass,48.72863,-103.16821,t,136,6,149,7,155,149,149,155,1,1
2380,W114,2017,BWTE,grass,grass,48.72922,-103.16686,t,131,7.8,149,8.8,155,149,149,155,1,1
2381,W115,2017,NSHO,grass,grass,48.72809,-103.1657,t,133,6.8,149,7.8,171,149,167,167,0,1
2382,W116,2017,GADW,grass,low.shrub,48.73064,-103.16998,t,141,17.8,149,19.5,160,149,155,160,1,1
2383,W117,2017,AMWI,grass,grass,48.73392,-103.17093,t,138,11.3,149,10,160,149,155,160,1,1
2384,W118,2017,NOPI,grass,grass,48.7341,-103.17114,t,139,10.3,149,8.3,155,149,149,155,1,1
2385,W119,2017,NSHO,grass,grass,48.73308,-103.17061,t,132,11,149,7.5,160,149,155,160,1,1
2386,W12,2017,MALL,grass,grass,48.41455,-102.66449,t,115,7.8,126,7.8,131,126,126,131,1,1
2387,W120,2017,GADW,grass,grass,48.73273,-103.17058,t,135,11.5,149,11.3,160,149,155,160,1,1
2388,W121,2017,NSHO,grass,grass,48.72988,-103.16882,t,135,10.5,149,7.3,155,149,149,155,1,1
2389,W122,2017,MALL,grass,grass,48.7302,-103.16828,t,139,9.5,149,12.8,155,149,149,155,1,1
2390,W123,2017,NSHO,grass,grass,48.73103,-103.16898,t,143,7.8,149,8.3,155,149,149,155,1,1
2391,W124,2017,GADW,grass,grass,48.73133,-103.16528,t,134,11.8,149,13.3,171,149,168,168,0,1
2392,W125,2017,GADW,grass,grass,48.73443,-103.16476,t,139,13,149,13.5,166,149,160,166,1,1
2393,W126,2017,NSHO,grass,grass,48.75064,-102.89249,t,142,10.5,150,12.8,170,150,163,170,1,1
2394,W127,2017,BWTE,grass,grass,48.75013,-102.8908,t,146,10.5,150,11.8,183,150,181,181,0,1
2395,W128,2017,BWTE,grass,grass,48.7506,-102.88743,t,140,11.5,150,12.3,163,150,157,163,1,1
2396,W129,2017,GADW,grass,grass,48.75126,-102.88694,t,134,11.3,150,11.3,157,150,150,157,1,1
2397,W13,2017,MALL,grass,mid.wet,48.66402,-102.9563,t,127,9.3,130,10.3,135,130,130,135,1,1
2398,W130,2017,BWTE,grass,grass,48.7519,-102.88834,t,149,10,150,11.3,176,150,170,176,1,1
2399,W131,2017,NOPI,grass,grass,48.75143,-102.89054,t,149,15,150,15.5,176,150,170,176,1,1
2400,W132,2017,BWTE,grass,grass,48.75095,-102.89402,t,143,10.3,150,11,163,150,157,163,1,1
2401,W133,2017,BWTE,grass,grass,48.7564,-102.89075,t,145,6.8,150,7.8,170,150,163,170,1,1
2402,W134,2017,BWTE,grass,grass,48.75587,-102.89429,t,135,9,151,9.5,158,151,151,158,1,1
2403,W135,2017,BWTE,grass,low.shrub,48.75626,-102.89529,t,146,8,151,8.5,176,151,170,176,1,1
2404,W136,2017,BWTE,grass,grass,48.75762,-102.89543,t,125,9.5,151,9.3,158,151,151,158,1,1
2405,W137,2017,NSHO,grass,grass,48.75809,-102.89594,t,146,10,151,12.5,176,151,170,176,1,1
2406,W138,2017,BWTE,grass,grass,48.75864,-102.89548,t,141,10.3,151,9.8,176,151,170,176,1,1
2407,W14,2017,NSHO,grass,grass,48.21014,-102.65543,t,122,4.8,131,5,152,131,144,152,1,1
2408,W140,2017,BWTE,grass,grass,48.76239,-102.89552,t,137,8.8,151,11.5,170,151,169,169,0,1
2409,W141,2017,MALL,grass,grass,48.76339,-102.89516,t,130,9,151,9.8,165,151,164,164,0,1
2410,W142,2017,BWTE,grass,grass,48.76273,-102.89536,t,139,7,151,8.5,170,151,169,169,0,1
2411,W143,2017,MALL,grass,grass,48.7584,-102.89465,t,144,16.5,151,16.8,158,151,151,158,1,1
2412,W144,2017,BWTE,grass,grass,48.75681,-102.89428,t,131,12.5,151,14.5,170,151,166,166,0,1
2413,W145,2017,BWTE,grass,grass,48.75798,-102.89373,t,139,9.5,151,10.8,170,151,158,170,1,1
2414,W146,2017,BWTE,grass,grass,48.75972,-102.89307,t,143,13,151,13,177,151,170,177,1,1
2415,W147,2017,BWTE,grass,grass,48.75871,-102.8932,t,132,10.5,151,12.3,170,151,166,166,0,1
2416,W148,2017,BWTE,grass,grass,48.76272,-102.89309,t,147,8.5,151,10.3,170,151,165,170,1,1
2417,W149,2017,GADW,grass,grass,48.75819,-102.89119,t,141,11.8,151,10.3,165,151,158,165,1,1
2418,W15,2017,NOPI,grass,low.shrub,48.73234,-103.17334,t,125,6.8,132,7.3,138,132,132,138,1,1
2419,W150,2017,BWTE,grass,grass,48.76332,-102.89597,t,150,9.5,151,8,165,151,158,165,1,1
2420,W151,2017,MALL,grass,grass,48.20787,-102.65514,t,136,21.5,152,22.3,171,152,170,170,0,1
2421,W152,2017,BWTE,grass,grass,48.20693,-102.65357,t,144,10,152,12.3,177,152,176,176,0,1
2422,W153,2017,NSHO,grass,grass,48.20878,-102.65383,t,127,14.3,152,10.8,166,152,159,166,1,1
2423,W154,2017,BWTE,grass,grass,48.20473,-102.65041,t,138,8.8,152,10.5,171,152,166,171,1,1
2424,W155,2017,MALL,grass,grass,48.21057,-102.65108,t,148,14.3,152,12.5,159,152,152,159,1,1
2425,W157,2017,MALL,grass,grass,48.20559,-102.64902,t,138,11.5,152,8.5,159,152,152,159,1,1
2426,W158,2017,GADW,grass,grass,48.20686,-102.64851,t,144,9.8,152,9,159,152,152,159,1,1
2427,W159,2017,BWTE,grass,grass,48.75709,-102.8903,t,142,12.3,152,12.3,177,152,172,172,0,1
2428,W16,2017,MALL,grass,low.shrub,48.72894,-103.16936,t,125,16.5,132,16.8,155,132,153,153,0,1
2429,W160,2017,BWTE,grass,grass,48.75706,-102.89024,t,137,9.8,152,8.8,177,152,171,171,0,1
2430,W161,2017,MALL,grass,grass,48.7607,-102.88943,t,134,19.3,152,16.3,158,152,152,158,1,1
2431,W162,2017,BWTE,grass,grass,48.76103,-102.8895,t,141,11,152,10.5,177,152,173,173,0,1
2432,W163,2017,NOPI,grass,grass,48.75729,-102.88892,t,125,10.5,152,10,158,152,156,156,0,1
2433,W164,2017,GADW,grass,grass,48.76318,-102.8894,t,135,12.5,152,8.3,158,152,152,158,1,1
2434,W165,2017,AGWT,grass,grass,48.76133,-102.88754,t,150,18.5,152,11.5,158,152,152,158,1,1
2435,W166,2017,GADW,grass,grass,48.76124,-102.88729,t,141,14,152,13.5,165,152,152,165,1,1
2436,W167,2017,GADW,grass,grass,48.76345,-102.88685,t,142,12.5,152,11.5,177,152,174,174,0,1
2437,W168,2017,GADW,grass,grass,48.77918,-103.19122,t,146,19.3,153,20.5,186,153,181,181,0,1
2438,W169,2017,GADW,grass,grass,48.7797,-103.19663,t,146,13,153,13.3,186,153,181,181,0,1
2439,W17,2017,MALL,grass,grass,48.73381,-103.17117,t,126,9.3,132,9,138,132,132,138,1,1
2440,W170,2017,MALL,grass,grass,48.77967,-103.19337,t,148,15,153,14.3,186,153,181,181,0,1
2441,W171,2017,BWTE,grass,grass,48.77995,-103.19545,t,140,12.5,153,11.5,158,153,153,158,1,1
2442,W172,2017,GADW,grass,grass,48.78027,-103.19641,t,143,13.3,153,13,158,153,153,158,1,1
2443,W173,2017,GADW,grass,grass,48.78001,-103.19832,t,143,15,153,14.5,180,153,179,179,0,1
2444,W174,2017,MALL,grass,grass,48.78017,-103.20222,t,147,17,153,16.8,162,153,158,162,1,1
2445,W175,2017,MALL,grass,grass,48.78055,-103.19173,t,146,16,153,17.8,180,153,179,179,0,1
2446,W176,2017,GADW,grass,grass,48.78089,-103.19877,t,143,13.5,153,16.8,180,153,179,179,0,1
2447,W177,2017,NOPI,grass,grass,48.78095,-103.19932,t,134,13,153,13.5,167,153,163,163,0,1
2448,W178,2017,GADW,grass,grass,48.7815,-103.19378,t,144,16,153,16.3,180,153,178,178,0,1
2449,W179,2017,GADW,grass,grass,48.78178,-103.19631,t,139,11.8,153,12,180,153,174,174,0,1
2450,W18,2017,MALL,grass,grass,48.73083,-103.1646,t,121,13.5,132,15,155,132,154,154,0,1
2451,W180,2017,GADW,grass,grass,48.78157,-103.19926,t,136,17.5,153,18.8,173,153,169,169,0,1
2452,W181,2017,NOPI,grass,grass,48.78344,-103.19203,t,139,14.5,153,11.8,162,153,158,162,1,1
2453,W182,2017,NSHO,grass,grass,48.78299,-103.19886,t,149,13.5,155,8,191,155,186,191,1,1
2454,W183,2017,BWTE,grass,grass,48.78398,-103.19975,t,145,11.8,155,11.8,180,155,177,177,0,1
2455,W184,2017,BWTE,grass,grass,48.78367,-103.19209,t,144,9,155,8.3,180,155,176,176,0,1
2456,W185,2017,NOPI,grass,grass,48.78422,-103.19199,t,141,12,155,12.5,173,155,169,169,0,1
2457,W186,2017,MALL,grass,grass,48.78452,-103.19914,t,130,17.3,155,18,162,155,155,162,1,1
2458,W187,2017,BWTE,grass,grass,48.78536,-103.19984,t,145,10.3,155,9.3,180,155,179,179,0,1
2459,W188,2017,GADW,grass,grass,48.73108,-103.17019,t,143,15.3,155,13.3,160,155,155,160,1,1
2460,W189,2017,BWTE,grass,grass,48.67424,-103.16605,t,139,10,156,10.8,163,156,156,163,1,1
2461,W19,2017,MALL,grass,grass,48.73191,-103.16637,t,128,9.5,132,9.5,138,132,132,138,1,1
2462,W190,2017,BWTE,grass,grass,48.67556,-103.16502,t,149,11,157,11,163,157,157,163,1,1
2463,W191,2017,MALL,grass,grass,48.67152,-103.16521,t,134,13.3,156,13.3,177,156,171,171,0,1
2464,W192,2017,MALL,grass,grass,48.67428,-103.16275,t,148,8.8,157,8.8,170,157,163,170,1,1
2465,W193,2017,GADW,grass,grass,48.66663,-103.16664,t,144,13.8,156,15.5,170,156,163,170,1,1
2466,W195,2017,BWTE,grass,grass,48.6624,-103.16595,t,147,10.3,156,8.8,163,156,156,163,1,1
2467,W196,2017,BWTE,grass,grass,48.66248,-103.1658,t,148,10.5,157,11.3,177,157,176,176,0,1
2468,W197,2017,GADW,grass,grass,48.66463,-103.16463,t,141,9.5,157,6.3,163,157,157,163,1,1
2469,W198,2017,BWTE,grass,grass,48.66754,-103.16374,t,146,12,157,8.3,163,157,157,163,1,1
2470,W199,2017,GADW,grass,grass,48.66627,-103.16338,t,147,15.3,157,11.8,163,157,157,163,1,1
2471,W2,2017,MALL,grass,grass,48.14713,-102.66788,t,112,8,122,8,128,122,122,128,1,1
2472,W20,2017,NOPI,grass,low.shrub,48.7288,-103.16477,t,119,4.8,132,4.8,149,132,148,148,0,1
2473,W200,2017,MALL,grass,grass,48.66235,-103.16277,t,142,13.3,157,11,163,157,157,163,1,1
2474,W201,2017,NOPI,grass,grass,48.66581,-103.16203,t,142,11.8,157,8.8,163,157,157,163,1,1
2475,W202,2017,BWTE,grass,grass,48.75061,-102.8876,t,146,12.5,157,6.5,163,157,157,163,1,1
2476,W203,2017,MALL,grass,grass,48.75109,-102.88712,t,144,13.5,157,14.3,163,157,157,163,1,1
2477,W204,2017,BWTE,hay,grass,48.69802,-103.17477,t,134,10.5,158,11.8,170,158,163,170,1,1
2478,W205,2017,BWTE,hay,grass,48.69838,-103.17406,t,153,11.3,158,12,170,158,163,170,1,1
2479,W206,2017,BWTE,grass,grass,48.76352,-102.89518,t,152,8.8,158,8,170,158,158,170,1,1
2480,W207,2017,GADW,grass,grass,48.69557,-103.24316,t,143,10.8,159,9.5,174,159,166,174,1,1
2481,W208,2017,BWTE,grass,grass,48.69472,-103.24261,t,147,15.5,159,12,173,159,166,173,1,1
2482,W209,2017,BWTE,grass,grass,48.69395,-103.24306,t,145,6.3,159,6.5,166,159,159,166,1,1
2483,W21,2017,BWTE,grass,grass,48.75628,-102.89497,t,128,4.3,133,3.3,140,133,133,140,1,1
2484,W210,2017,NSHO,grass,grass,48.69314,-103.24309,t,153,6.5,159,9.5,189,159,185,185,0,1
2485,W211,2017,NSHO,grass,grass,48.69667,-103.2401,t,150,9.3,159,7.3,166,159,159,166,1,1
2486,W212,2017,GADW,grass,grass,48.69661,-103.23999,t,143,17.3,159,14,173,159,166,173,1,1
2487,W213,2017,BWTE,grass,grass,48.69162,-103.24073,t,147,10,159,6.3,173,159,166,173,1,1
2488,W214,2017,NSHO,grass,grass,48.69599,-103.23461,t,145,7.3,159,4.8,166,159,159,166,1,1
2489,W215,2017,GADW,grass,grass,48.69498,-103.23253,t,153,17.8,160,16.8,178,160,173,178,1,1
2490,W216,2017,GADW,grass,grass,48.69227,-103.23077,t,153,13,160,14.3,184,160,178,184,1,1
2491,W217,2017,LESC,grass,grass,48.69201,-103.22602,t,150,13,160,11.5,178,160,173,178,1,1
2492,W218,2017,BWTE,grass,grass,48.69244,-103.2265,t,140,11.3,160,13,178,160,174,174,0,1
2493,W219,2017,MALL,grass,grass,48.69201,-103.22365,t,157,13.5,160,15.3,173,160,166,173,1,1
2494,W22,2017,BWTE,grass,grass,48.75044,-102.89023,t,123,4,133,7,163,133,158,158,0,1
2495,W221,2017,MALL,grass,grass,48.69524,-103.22442,t,144,14.5,160,14,178,160,173,178,1,1
2496,W222,2017,BWTE,grass,grass,48.6935,-103.22446,t,142,10.5,160,11.8,166,160,160,166,1,1
2497,W223,2017,GADW,grass,grass,48.69424,-103.22582,t,144,11.8,160,11,178,160,160,178,1,1
2498,W224,2017,BWTE,grass,grass,48.85106,-103.88468,t,161,13.8,162,14.3,167,162,162,167,1,1
2499,W225,2017,GADW,grass,grass,48.84924,-103.88192,t,153,12,162,12.5,167,162,162,167,1,1
2500,W226,2017,BWTE,grass,grass,48.84776,-103.88892,t,153,12.5,162,12.8,173,162,167,173,1,1
2501,W227,2017,GADW,grass,grass,48.84703,-103.89275,t,152,14.8,162,18.8,186,162,186,186,0,1
2502,W228,2017,GADW,grass,grass,48.8448,-103.89246,t,148,14.5,162,14.8,180,162,179,179,0,1
2503,W229,2017,AMWI,grass,grass,48.82124,-103.86042,t,156,10,162,11.5,173,162,167,173,1,1
2504,W23,2017,BWTE,grass,grass,48.75125,-102.88686,t,126,6,133,6.3,157,133,150,157,1,1
2505,W230,2017,NSHO,grass,grass,48.82154,-103.86089,t,130,5.8,162,6.5,167,162,163,163,0,1
2506,W231,2017,LESC,grass,grass,48.78121,-103.19844,t,155,13,162,11,196,162,194,194,0,1
2507,W232,2017,LESC,grass,grass,48.78106,-103.19863,t,154,10.5,162,10.8,191,162,191,191,0,1
2508,W233,2017,NOPI,grass,grass,48.15305,-102.6875,t,155,15,163,15.3,169,163,163,169,1,1
2509,W234,2017,BWTE,grass,grass,48.153,-102.68303,t,148,8,163,7.3,187,163,182,182,0,1
2510,W235,2017,GADW,grass,grass,48.1524,-102.6851,t,151,17.3,163,22.5,193,163,188,188,0,1
2511,W236,2017,BWTE,grass,grass,48.14741,-102.68451,t,158,8,163,5.3,187,163,181,187,1,1
2512,W237,2017,MALL,grass,low.shrub,48.14806,-102.68429,t,157,17,163,12.5,193,163,190,190,0,1
2513,W238,2017,GADW,grass,grass,48.15311,-102.66837,t,148,11.8,163,14.8,187,163,185,185,0,1
2514,W239,2017,MALL,grass,grass,48.14938,-102.66801,t,152,10.5,163,9.8,169,163,163,169,1,1
2515,W24,2017,MALL,grass,grass,48.75079,-102.89411,t,120,9,133,4.5,150,133,145,150,1,1
2516,W240,2017,GADW,grass,grass,48.15122,-102.66903,t,156,13.3,163,10,193,163,188,188,0,1
2517,W241,2017,GADW,grass,grass,48.15303,-102.66917,t,150,12.8,163,11.3,169,163,163,169,1,1
2518,W242,2017,MALL,grass,grass,48.15242,-102.66933,t,156,13.5,163,14.8,175,163,169,175,1,1
2519,W243,2017,GADW,grass,grass,48.15202,-102.66973,t,137,12.3,163,10.5,169,163,163,169,1,1
2520,W244,2017,BWTE,grass,grass,48.15005,-102.6691,t,145,10,163,10.5,181,163,178,178,0,1
2521,W245,2017,MALL,grass,grass,48.14907,-102.6696,t,153,12.5,163,11.5,187,163,182,182,0,1
2522,W246,2017,MALL,grass,grass,48.14754,-102.66955,t,149,14.3,163,13,169,163,163,169,1,1
2523,W247,2017,GADW,grass,grass,48.14907,-102.67031,t,147,11.5,163,9.3,169,163,163,169,1,1
2524,W248,2017,MALL,grass,grass,48.14938,-102.66994,t,154,19.8,163,19.8,181,163,175,181,1,1
2525,W249,2017,BWTE,grass,grass,48.15192,-102.66999,t,156,16.8,163,16,169,163,163,169,1,1
2526,W25,2017,BWTE,grass,grass,48.76155,-102.89509,t,124,8,133,8.5,140,133,133,140,1,1
2527,W250,2017,BWTE,grass,grass,48.14912,-102.67195,t,164,13.5,166,10.3,198,166,194,194,0,1
2528,W251,2017,MALL,grass,grass,48.14837,-102.67294,t,141,13,166,13,182,166,178,178,0,1
2529,W252,2017,NOPI,grass,grass,48.34882,-102.69943,t,139,8.5,166,7.8,178,166,173,173,0,1
2530,W253,2017,LESC,grass,grass,48.3435,-102.70026,t,155,10.3,166,12,187,166,186,186,0,1
2531,W254,2017,GADW,grass,grass,48.34681,-102.70324,t,142,14.8,166,15,173,166,166,173,1,1
2532,W255,2017,GADW,grass,grass,48.34246,-102.6991,t,156,9.8,166,10.3,173,166,166,173,1,1
2533,W256,2017,NSHO,grass,grass,48.34783,-102.70343,t,159,11,167,11.8,173,167,167,173,1,1
2534,W257,2017,NSHO,grass,grass,48.3456,-102.70623,t,141,8.5,167,8.5,173,167,173,173,0,1
2535,W258,2017,MALL,grass,grass,48.34656,-102.70609,t,143,10,167,12,178,167,176,176,0,1
2536,W26,2017,BWTE,grass,grass,48.76059,-102.8928,t,125,6.5,133,7,140,133,133,140,1,1
2537,W260,2017,BWTE,grass,grass,48.34205,-102.70351,t,146,4.8,167,6,173,167,169,169,0,1
2538,W261,2017,NOPI,grass,grass,48.3425,-102.7036,t,161,19,167,16.8,173,167,167,173,1,1
2539,W262,2017,GADW,grass,grass,48.34308,-102.70586,t,143,14.8,167,13.5,183,167,179,179,0,1
2540,W263,2017,NOPI,grass,grass,48.4133,-102.66588,t,155,17.8,168,18.8,182,168,175,182,1,1
2541,W264,2017,BWTE,grass,grass,48.41047,-102.66412,t,147,13.8,168,9.3,175,168,168,175,1,1
2542,W265,2017,GADW,grass,grass,48.41197,-102.66271,t,149,20.5,168,19.8,181,168,175,181,1,1
2543,W266,2017,GADW,grass,grass,48.41192,-102.66267,t,149,15.8,168,12.3,190,168,184,184,0,1
2544,W267,2017,NSHO,grass,grass,48.41221,-102.66293,t,148,17,168,12.5,175,168,168,175,1,1
2545,W268,2017,BWTE,grass,grass,48.41373,-102.66169,t,151,10.5,168,10.8,182,168,181,181,0,1
2546,W269,2017,MALL,grass,grass,48.41139,-102.66095,t,154,17.5,168,20.3,190,168,187,187,0,1
2547,W27,2017,BWTE,hay,grass,48.75624,-102.88855,t,131,6.3,135,7.5,150,135,145,150,1,1
2548,W270,2017,MALL,grass,grass,48.41349,-102.66026,t,154,11.8,168,12.3,175,168,168,175,1,1
2549,W271,2017,MALL,grass,grass,48.4128,-102.65808,t,155,20.5,168,25.3,190,168,183,190,1,1
2550,W272,2017,NSHO,grass,grass,48.40261,-102.66855,t,152,13.3,169,13.8,175,169,169,175,1,1
2551,W273,2017,NSHO,grass,grass,48.40365,-102.66668,t,153,13,169,13.3,175,169,169,175,1,1
2552,W274,2017,BWTE,grass,grass,48.40459,-102.65962,t,115,15,169,15.5,175,169,170,170,0,1
2553,W275,2017,GADW,grass,grass,48.40202,-102.66107,t,151,8,169,10.5,184,169,183,183,0,1
2554,W276,2017,NSHO,grass,grass,48.40736,-102.65979,t,140,17.8,169,18.3,175,169,172,172,0,1
2555,W277,2017,BWTE,grass,grass,48.49539,-102.40764,t,160,8.5,170,5,183,170,176,183,1,1
2556,W278,2017,BWTE,grass,grass,48.4955,-102.40756,t,168,3.3,170,2.5,176,170,170,176,1,1
2557,W279,2017,BWTE,grass,grass,48.50225,-102.48597,t,151,5.5,170,4,176,170,170,176,1,1
